pid,date,segment,countepisodesedentarybout,sumsteps,datetime
INS-W_923,2021-05-24,night,1.0,8.0,2021-05-24 23:59:59
INS-W_923,2021-05-25,afternoon,24.0,720.0,2021-05-25 11:59:59
INS-W_923,2021-05-25,evening,11.0,491.0,2021-05-25 17:59:59
INS-W_923,2021-05-25,morning,19.0,524.0,2021-05-25 05:59:59
INS-W_923,2021-05-25,night,2.0,19.0,2021-05-25 23:59:59
INS-W_923,2021-05-26,afternoon,12.0,439.0,2021-05-26 11:59:59
INS-W_923,2021-05-26,evening,23.0,673.0,2021-05-26 17:59:59
INS-W_923,2021-05-26,morning,11.0,616.0,2021-05-26 05:59:59
INS-W_923,2021-05-26,night,5.0,99.0,2021-05-26 23:59:59
INS-W_923,2021-05-27,afternoon,29.0,926.0,2021-05-27 11:59:59
INS-W_923,2021-05-27,evening,17.0,737.0,2021-05-27 17:59:59
INS-W_923,2021-05-27,morning,19.0,972.0,2021-05-27 05:59:59
INS-W_923,2021-05-27,night,3.0,54.0,2021-05-27 23:59:59
INS-W_923,2021-05-28,afternoon,24.0,1668.0,2021-05-28 11:59:59
INS-W_923,2021-05-28,evening,36.0,7339.0,2021-05-28 17:59:59
INS-W_923,2021-05-28,morning,11.0,703.0,2021-05-28 05:59:59
INS-W_923,2021-05-28,night,5.0,101.0,2021-05-28 23:59:59
INS-W_923,2021-05-29,afternoon,22.0,2434.0,2021-05-29 11:59:59
INS-W_923,2021-05-29,evening,34.0,9332.0,2021-05-29 17:59:59
INS-W_923,2021-05-29,morning,8.0,756.0,2021-05-29 05:59:59
INS-W_923,2021-05-29,night,4.0,162.0,2021-05-29 23:59:59
INS-W_923,2021-05-30,afternoon,18.0,1338.0,2021-05-30 11:59:59
INS-W_923,2021-05-30,evening,1.0,0.0,2021-05-30 17:59:59
INS-W_923,2021-05-30,morning,13.0,1489.0,2021-05-30 05:59:59
INS-W_923,2021-05-30,night,7.0,273.0,2021-05-30 23:59:59
INS-W_923,2021-05-31,afternoon,28.0,2103.0,2021-05-31 11:59:59
INS-W_923,2021-05-31,evening,19.0,730.0,2021-05-31 17:59:59
INS-W_923,2021-05-31,morning,13.0,2144.0,2021-05-31 05:59:59
INS-W_923,2021-05-31,night,1.0,0.0,2021-05-31 23:59:59
INS-W_923,2021-06-01,afternoon,14.0,3386.0,2021-06-01 11:59:59
INS-W_923,2021-06-01,evening,25.0,856.0,2021-06-01 17:59:59
INS-W_923,2021-06-01,morning,18.0,4388.0,2021-06-01 05:59:59
INS-W_923,2021-06-01,night,6.0,170.0,2021-06-01 23:59:59
INS-W_923,2021-06-02,afternoon,28.0,2092.0,2021-06-02 11:59:59
INS-W_923,2021-06-02,evening,23.0,869.0,2021-06-02 17:59:59
INS-W_923,2021-06-02,morning,12.0,1308.0,2021-06-02 05:59:59
INS-W_923,2021-06-02,night,7.0,178.0,2021-06-02 23:59:59
INS-W_923,2021-06-03,afternoon,25.0,1871.0,2021-06-03 11:59:59
INS-W_923,2021-06-03,evening,19.0,633.0,2021-06-03 17:59:59
INS-W_923,2021-06-03,morning,24.0,1519.0,2021-06-03 05:59:59
INS-W_923,2021-06-03,night,8.0,308.0,2021-06-03 23:59:59
INS-W_923,2021-06-04,afternoon,25.0,873.0,2021-06-04 11:59:59
INS-W_923,2021-06-04,evening,16.0,465.0,2021-06-04 17:59:59
INS-W_923,2021-06-04,morning,14.0,758.0,2021-06-04 05:59:59
INS-W_923,2021-06-04,night,7.0,332.0,2021-06-04 23:59:59
INS-W_923,2021-06-05,afternoon,22.0,1724.0,2021-06-05 11:59:59
INS-W_923,2021-06-05,evening,27.0,1214.0,2021-06-05 17:59:59
INS-W_923,2021-06-05,morning,22.0,2235.0,2021-06-05 05:59:59
INS-W_923,2021-06-05,night,2.0,16.0,2021-06-05 23:59:59
INS-W_923,2021-06-06,afternoon,24.0,5543.0,2021-06-06 11:59:59
INS-W_923,2021-06-06,evening,32.0,3537.0,2021-06-06 17:59:59
INS-W_923,2021-06-06,morning,10.0,2371.0,2021-06-06 05:59:59
INS-W_923,2021-06-06,night,11.0,320.0,2021-06-06 23:59:59
INS-W_963,2021-03-29,afternoon,13.0,545.0,2021-03-29 11:59:59
INS-W_963,2021-03-29,evening,17.0,488.0,2021-03-29 17:59:59
INS-W_963,2021-03-29,morning,1.0,15.0,2021-03-29 05:59:59
INS-W_963,2021-03-29,night,1.0,0.0,2021-03-29 23:59:59
INS-W_963,2021-03-30,afternoon,13.0,717.0,2021-03-30 11:59:59
INS-W_963,2021-03-30,evening,14.0,729.0,2021-03-30 17:59:59
INS-W_963,2021-03-30,morning,10.0,456.0,2021-03-30 05:59:59
INS-W_963,2021-03-30,night,2.0,116.0,2021-03-30 23:59:59
INS-W_963,2021-03-31,afternoon,1.0,0.0,2021-03-31 11:59:59
INS-W_963,2021-03-31,evening,13.0,704.0,2021-03-31 17:59:59
INS-W_963,2021-03-31,morning,4.0,86.0,2021-03-31 05:59:59
INS-W_963,2021-03-31,night,1.0,0.0,2021-03-31 23:59:59
INS-W_963,2021-04-01,afternoon,26.0,1599.0,2021-04-01 11:59:59
INS-W_963,2021-04-01,evening,16.0,855.0,2021-04-01 17:59:59
INS-W_963,2021-04-01,morning,9.0,452.0,2021-04-01 05:59:59
INS-W_963,2021-04-01,night,6.0,143.0,2021-04-01 23:59:59
INS-W_963,2021-04-02,afternoon,14.0,409.0,2021-04-02 11:59:59
INS-W_963,2021-04-02,evening,11.0,441.0,2021-04-02 17:59:59
INS-W_963,2021-04-02,morning,11.0,557.0,2021-04-02 05:59:59
INS-W_963,2021-04-02,night,2.0,50.0,2021-04-02 23:59:59
INS-W_963,2021-04-03,afternoon,19.0,994.0,2021-04-03 11:59:59
INS-W_963,2021-04-03,evening,17.0,511.0,2021-04-03 17:59:59
INS-W_963,2021-04-03,morning,13.0,925.0,2021-04-03 05:59:59
INS-W_963,2021-04-03,night,2.0,26.0,2021-04-03 23:59:59
INS-W_963,2021-04-04,afternoon,28.0,2118.0,2021-04-04 11:59:59
INS-W_963,2021-04-04,evening,23.0,976.0,2021-04-04 17:59:59
INS-W_963,2021-04-04,morning,13.0,542.0,2021-04-04 05:59:59
INS-W_963,2021-04-04,night,6.0,165.0,2021-04-04 23:59:59
INS-W_963,2021-04-05,afternoon,18.0,1517.0,2021-04-05 11:59:59
INS-W_963,2021-04-05,evening,25.0,968.0,2021-04-05 17:59:59
INS-W_963,2021-04-05,morning,17.0,755.0,2021-04-05 05:59:59
INS-W_963,2021-04-05,night,4.0,88.0,2021-04-05 23:59:59
INS-W_963,2021-04-06,afternoon,17.0,837.0,2021-04-06 11:59:59
INS-W_963,2021-04-06,evening,26.0,987.0,2021-04-06 17:59:59
INS-W_963,2021-04-06,morning,7.0,289.0,2021-04-06 05:59:59
INS-W_963,2021-04-06,night,5.0,155.0,2021-04-06 23:59:59
INS-W_963,2021-04-07,afternoon,12.0,461.0,2021-04-07 11:59:59
INS-W_963,2021-04-07,evening,14.0,520.0,2021-04-07 17:59:59
INS-W_963,2021-04-07,morning,6.0,301.0,2021-04-07 05:59:59
INS-W_963,2021-04-07,night,5.0,107.0,2021-04-07 23:59:59
INS-W_963,2021-04-08,afternoon,14.0,659.0,2021-04-08 11:59:59
INS-W_963,2021-04-08,evening,15.0,488.0,2021-04-08 17:59:59
INS-W_963,2021-04-08,morning,9.0,486.0,2021-04-08 05:59:59
INS-W_963,2021-04-08,night,3.0,88.0,2021-04-08 23:59:59
INS-W_963,2021-04-09,afternoon,21.0,678.0,2021-04-09 11:59:59
INS-W_963,2021-04-09,evening,14.0,573.0,2021-04-09 17:59:59
INS-W_963,2021-04-09,morning,9.0,350.0,2021-04-09 05:59:59
INS-W_963,2021-04-09,night,3.0,51.0,2021-04-09 23:59:59
INS-W_963,2021-04-10,afternoon,35.0,1969.0,2021-04-10 11:59:59
INS-W_963,2021-04-10,evening,22.0,1096.0,2021-04-10 17:59:59
INS-W_963,2021-04-10,morning,10.0,588.0,2021-04-10 05:59:59
INS-W_963,2021-04-10,night,1.0,0.0,2021-04-10 23:59:59
INS-W_963,2021-04-11,afternoon,37.0,2803.0,2021-04-11 11:59:59
INS-W_963,2021-04-11,evening,15.0,509.0,2021-04-11 17:59:59
INS-W_963,2021-04-11,morning,19.0,990.0,2021-04-11 05:59:59
INS-W_963,2021-04-11,night,4.0,89.0,2021-04-11 23:59:59
INS-W_963,2021-04-12,afternoon,16.0,481.0,2021-04-12 11:59:59
INS-W_963,2021-04-12,evening,14.0,618.0,2021-04-12 17:59:59
INS-W_963,2021-04-12,morning,6.0,262.0,2021-04-12 05:59:59
INS-W_963,2021-04-12,night,3.0,112.0,2021-04-12 23:59:59
INS-W_963,2021-04-13,afternoon,17.0,600.0,2021-04-13 11:59:59
INS-W_963,2021-04-13,evening,8.0,351.0,2021-04-13 17:59:59
INS-W_963,2021-04-13,morning,8.0,531.0,2021-04-13 05:59:59
INS-W_963,2021-04-13,night,4.0,67.0,2021-04-13 23:59:59
INS-W_963,2021-04-14,afternoon,15.0,690.0,2021-04-14 11:59:59
INS-W_963,2021-04-14,evening,26.0,1093.0,2021-04-14 17:59:59
INS-W_963,2021-04-14,morning,9.0,249.0,2021-04-14 05:59:59
INS-W_963,2021-04-14,night,6.0,135.0,2021-04-14 23:59:59
INS-W_963,2021-04-15,afternoon,21.0,699.0,2021-04-15 11:59:59
INS-W_963,2021-04-15,evening,19.0,854.0,2021-04-15 17:59:59
INS-W_963,2021-04-15,morning,16.0,726.0,2021-04-15 05:59:59
INS-W_963,2021-04-15,night,3.0,49.0,2021-04-15 23:59:59
INS-W_963,2021-04-16,afternoon,12.0,636.0,2021-04-16 11:59:59
INS-W_963,2021-04-16,evening,15.0,618.0,2021-04-16 17:59:59
INS-W_963,2021-04-16,morning,8.0,367.0,2021-04-16 05:59:59
INS-W_963,2021-04-16,night,1.0,13.0,2021-04-16 23:59:59
INS-W_963,2021-04-17,afternoon,24.0,4362.0,2021-04-17 11:59:59
INS-W_963,2021-04-17,evening,15.0,810.0,2021-04-17 17:59:59
INS-W_963,2021-04-17,morning,16.0,971.0,2021-04-17 05:59:59
INS-W_963,2021-04-17,night,4.0,84.0,2021-04-17 23:59:59
INS-W_963,2021-04-18,afternoon,10.0,746.0,2021-04-18 11:59:59
INS-W_963,2021-04-18,evening,11.0,459.0,2021-04-18 17:59:59
INS-W_963,2021-04-18,morning,14.0,880.0,2021-04-18 05:59:59
INS-W_963,2021-04-18,night,2.0,18.0,2021-04-18 23:59:59
INS-W_963,2021-04-19,afternoon,12.0,442.0,2021-04-19 11:59:59
INS-W_963,2021-04-19,evening,17.0,654.0,2021-04-19 17:59:59
INS-W_963,2021-04-19,morning,8.0,323.0,2021-04-19 05:59:59
INS-W_963,2021-04-19,night,3.0,57.0,2021-04-19 23:59:59
INS-W_963,2021-04-20,afternoon,21.0,1606.0,2021-04-20 11:59:59
INS-W_963,2021-04-20,evening,16.0,586.0,2021-04-20 17:59:59
INS-W_963,2021-04-20,morning,9.0,337.0,2021-04-20 05:59:59
INS-W_963,2021-04-20,night,1.0,18.0,2021-04-20 23:59:59
INS-W_963,2021-04-21,afternoon,15.0,404.0,2021-04-21 11:59:59
INS-W_963,2021-04-21,evening,15.0,611.0,2021-04-21 17:59:59
INS-W_963,2021-04-21,morning,8.0,370.0,2021-04-21 05:59:59
INS-W_963,2021-04-21,night,2.0,92.0,2021-04-21 23:59:59
INS-W_963,2021-04-22,afternoon,11.0,541.0,2021-04-22 11:59:59
INS-W_963,2021-04-22,evening,15.0,724.0,2021-04-22 17:59:59
INS-W_963,2021-04-22,morning,10.0,433.0,2021-04-22 05:59:59
INS-W_963,2021-04-22,night,4.0,83.0,2021-04-22 23:59:59
INS-W_963,2021-04-23,afternoon,25.0,3184.0,2021-04-23 11:59:59
INS-W_963,2021-04-23,evening,9.0,428.0,2021-04-23 17:59:59
INS-W_963,2021-04-23,morning,13.0,342.0,2021-04-23 05:59:59
INS-W_963,2021-04-23,night,5.0,79.0,2021-04-23 23:59:59
INS-W_963,2021-04-24,afternoon,14.0,787.0,2021-04-24 11:59:59
INS-W_963,2021-04-24,evening,17.0,699.0,2021-04-24 17:59:59
INS-W_963,2021-04-24,morning,8.0,366.0,2021-04-24 05:59:59
INS-W_963,2021-04-24,night,5.0,102.0,2021-04-24 23:59:59
INS-W_963,2021-04-25,afternoon,13.0,576.0,2021-04-25 11:59:59
INS-W_963,2021-04-25,evening,9.0,281.0,2021-04-25 17:59:59
INS-W_963,2021-04-25,morning,7.0,372.0,2021-04-25 05:59:59
INS-W_963,2021-04-25,night,5.0,167.0,2021-04-25 23:59:59
INS-W_963,2021-04-26,afternoon,9.0,449.0,2021-04-26 11:59:59
INS-W_963,2021-04-26,evening,17.0,1052.0,2021-04-26 17:59:59
INS-W_963,2021-04-26,morning,7.0,246.0,2021-04-26 05:59:59
INS-W_963,2021-04-26,night,2.0,128.0,2021-04-26 23:59:59
INS-W_963,2021-04-27,afternoon,10.0,587.0,2021-04-27 11:59:59
INS-W_963,2021-04-27,evening,14.0,548.0,2021-04-27 17:59:59
INS-W_963,2021-04-27,morning,10.0,457.0,2021-04-27 05:59:59
INS-W_963,2021-04-27,night,2.0,31.0,2021-04-27 23:59:59
INS-W_963,2021-04-28,afternoon,7.0,357.0,2021-04-28 11:59:59
INS-W_963,2021-04-28,evening,17.0,1114.0,2021-04-28 17:59:59
INS-W_963,2021-04-28,morning,10.0,428.0,2021-04-28 05:59:59
INS-W_963,2021-04-28,night,2.0,78.0,2021-04-28 23:59:59
INS-W_963,2021-04-29,afternoon,14.0,515.0,2021-04-29 11:59:59
INS-W_963,2021-04-29,evening,12.0,589.0,2021-04-29 17:59:59
INS-W_963,2021-04-29,morning,6.0,345.0,2021-04-29 05:59:59
INS-W_963,2021-04-29,night,4.0,113.0,2021-04-29 23:59:59
INS-W_963,2021-04-30,afternoon,19.0,1000.0,2021-04-30 11:59:59
INS-W_963,2021-04-30,evening,17.0,736.0,2021-04-30 17:59:59
INS-W_963,2021-04-30,morning,6.0,390.0,2021-04-30 05:59:59
INS-W_963,2021-04-30,night,2.0,52.0,2021-04-30 23:59:59
INS-W_963,2021-05-01,afternoon,16.0,625.0,2021-05-01 11:59:59
INS-W_963,2021-05-01,evening,16.0,731.0,2021-05-01 17:59:59
INS-W_963,2021-05-01,morning,9.0,433.0,2021-05-01 05:59:59
INS-W_963,2021-05-01,night,5.0,137.0,2021-05-01 23:59:59
INS-W_963,2021-05-02,afternoon,12.0,593.0,2021-05-02 11:59:59
INS-W_963,2021-05-02,evening,7.0,396.0,2021-05-02 17:59:59
INS-W_963,2021-05-02,morning,10.0,347.0,2021-05-02 05:59:59
INS-W_963,2021-05-02,night,3.0,84.0,2021-05-02 23:59:59
INS-W_963,2021-05-03,afternoon,15.0,541.0,2021-05-03 11:59:59
INS-W_963,2021-05-03,evening,11.0,407.0,2021-05-03 17:59:59
INS-W_963,2021-05-03,morning,6.0,339.0,2021-05-03 05:59:59
INS-W_963,2021-05-03,night,3.0,109.0,2021-05-03 23:59:59
INS-W_963,2021-05-04,afternoon,11.0,331.0,2021-05-04 11:59:59
INS-W_963,2021-05-04,evening,18.0,746.0,2021-05-04 17:59:59
INS-W_963,2021-05-04,morning,4.0,364.0,2021-05-04 05:59:59
INS-W_963,2021-05-04,night,3.0,79.0,2021-05-04 23:59:59
INS-W_963,2021-05-05,afternoon,16.0,615.0,2021-05-05 11:59:59
INS-W_963,2021-05-05,evening,13.0,722.0,2021-05-05 17:59:59
INS-W_963,2021-05-05,morning,10.0,499.0,2021-05-05 05:59:59
INS-W_963,2021-05-05,night,6.0,144.0,2021-05-05 23:59:59
INS-W_963,2021-05-06,afternoon,20.0,805.0,2021-05-06 11:59:59
INS-W_963,2021-05-06,evening,12.0,340.0,2021-05-06 17:59:59
INS-W_963,2021-05-06,morning,13.0,546.0,2021-05-06 05:59:59
INS-W_963,2021-05-06,night,3.0,93.0,2021-05-06 23:59:59
INS-W_963,2021-05-07,afternoon,9.0,471.0,2021-05-07 11:59:59
INS-W_963,2021-05-07,evening,8.0,346.0,2021-05-07 17:59:59
INS-W_963,2021-05-07,morning,11.0,439.0,2021-05-07 05:59:59
INS-W_963,2021-05-07,night,4.0,143.0,2021-05-07 23:59:59
INS-W_963,2021-05-08,afternoon,21.0,2136.0,2021-05-08 11:59:59
INS-W_963,2021-05-08,evening,15.0,996.0,2021-05-08 17:59:59
INS-W_963,2021-05-08,morning,23.0,845.0,2021-05-08 05:59:59
INS-W_963,2021-05-08,night,4.0,131.0,2021-05-08 23:59:59
INS-W_963,2021-05-09,afternoon,14.0,490.0,2021-05-09 11:59:59
INS-W_963,2021-05-09,evening,9.0,337.0,2021-05-09 17:59:59
INS-W_963,2021-05-09,morning,10.0,659.0,2021-05-09 05:59:59
INS-W_963,2021-05-09,night,3.0,75.0,2021-05-09 23:59:59
INS-W_963,2021-05-10,afternoon,11.0,396.0,2021-05-10 11:59:59
INS-W_963,2021-05-10,evening,18.0,571.0,2021-05-10 17:59:59
INS-W_963,2021-05-10,morning,9.0,478.0,2021-05-10 05:59:59
INS-W_963,2021-05-10,night,2.0,17.0,2021-05-10 23:59:59
INS-W_963,2021-05-11,afternoon,14.0,648.0,2021-05-11 11:59:59
INS-W_963,2021-05-11,evening,13.0,622.0,2021-05-11 17:59:59
INS-W_963,2021-05-11,morning,13.0,604.0,2021-05-11 05:59:59
INS-W_963,2021-05-11,night,5.0,131.0,2021-05-11 23:59:59
INS-W_963,2021-05-12,afternoon,16.0,458.0,2021-05-12 11:59:59
INS-W_963,2021-05-12,evening,13.0,535.0,2021-05-12 17:59:59
INS-W_963,2021-05-12,morning,12.0,527.0,2021-05-12 05:59:59
INS-W_963,2021-05-12,night,5.0,128.0,2021-05-12 23:59:59
INS-W_963,2021-05-13,afternoon,20.0,1421.0,2021-05-13 11:59:59
INS-W_963,2021-05-13,evening,19.0,627.0,2021-05-13 17:59:59
INS-W_963,2021-05-13,morning,10.0,403.0,2021-05-13 05:59:59
INS-W_963,2021-05-13,night,3.0,85.0,2021-05-13 23:59:59
INS-W_963,2021-05-14,afternoon,16.0,847.0,2021-05-14 11:59:59
INS-W_963,2021-05-14,evening,22.0,796.0,2021-05-14 17:59:59
INS-W_963,2021-05-14,morning,11.0,343.0,2021-05-14 05:59:59
INS-W_963,2021-05-14,night,3.0,52.0,2021-05-14 23:59:59
INS-W_963,2021-05-15,afternoon,38.0,3332.0,2021-05-15 11:59:59
INS-W_963,2021-05-15,evening,17.0,1212.0,2021-05-15 17:59:59
INS-W_963,2021-05-15,morning,13.0,1220.0,2021-05-15 05:59:59
INS-W_963,2021-05-15,night,3.0,59.0,2021-05-15 23:59:59
INS-W_963,2021-05-16,afternoon,20.0,1316.0,2021-05-16 11:59:59
INS-W_963,2021-05-16,evening,20.0,707.0,2021-05-16 17:59:59
INS-W_963,2021-05-16,morning,15.0,439.0,2021-05-16 05:59:59
INS-W_963,2021-05-16,night,5.0,120.0,2021-05-16 23:59:59
INS-W_963,2021-05-17,afternoon,13.0,603.0,2021-05-17 11:59:59
INS-W_963,2021-05-17,evening,20.0,835.0,2021-05-17 17:59:59
INS-W_963,2021-05-17,morning,11.0,578.0,2021-05-17 05:59:59
INS-W_963,2021-05-17,night,3.0,129.0,2021-05-17 23:59:59
INS-W_963,2021-05-18,afternoon,14.0,661.0,2021-05-18 11:59:59
INS-W_963,2021-05-18,evening,15.0,691.0,2021-05-18 17:59:59
INS-W_963,2021-05-18,morning,9.0,399.0,2021-05-18 05:59:59
INS-W_963,2021-05-18,night,5.0,154.0,2021-05-18 23:59:59
INS-W_963,2021-05-19,afternoon,13.0,655.0,2021-05-19 11:59:59
INS-W_963,2021-05-19,evening,16.0,469.0,2021-05-19 17:59:59
INS-W_963,2021-05-19,morning,7.0,332.0,2021-05-19 05:59:59
INS-W_963,2021-05-19,night,5.0,98.0,2021-05-19 23:59:59
INS-W_963,2021-05-20,afternoon,28.0,1731.0,2021-05-20 11:59:59
INS-W_963,2021-05-20,evening,43.0,1980.0,2021-05-20 17:59:59
INS-W_963,2021-05-20,morning,12.0,491.0,2021-05-20 05:59:59
INS-W_963,2021-05-20,night,5.0,98.0,2021-05-20 23:59:59
INS-W_963,2021-05-21,afternoon,17.0,792.0,2021-05-21 11:59:59
INS-W_963,2021-05-21,evening,21.0,1001.0,2021-05-21 17:59:59
INS-W_963,2021-05-21,morning,13.0,729.0,2021-05-21 05:59:59
INS-W_963,2021-05-21,night,4.0,72.0,2021-05-21 23:59:59
INS-W_963,2021-05-22,afternoon,26.0,1357.0,2021-05-22 11:59:59
INS-W_963,2021-05-22,evening,43.0,2673.0,2021-05-22 17:59:59
INS-W_963,2021-05-22,morning,20.0,1018.0,2021-05-22 05:59:59
INS-W_963,2021-05-22,night,2.0,10.0,2021-05-22 23:59:59
INS-W_963,2021-05-23,afternoon,37.0,1567.0,2021-05-23 11:59:59
INS-W_963,2021-05-23,evening,25.0,1439.0,2021-05-23 17:59:59
INS-W_963,2021-05-23,morning,13.0,788.0,2021-05-23 05:59:59
INS-W_963,2021-05-23,night,3.0,100.0,2021-05-23 23:59:59
INS-W_963,2021-05-24,afternoon,20.0,1236.0,2021-05-24 11:59:59
INS-W_963,2021-05-24,evening,11.0,434.0,2021-05-24 17:59:59
INS-W_963,2021-05-24,morning,11.0,446.0,2021-05-24 05:59:59
INS-W_963,2021-05-24,night,3.0,41.0,2021-05-24 23:59:59
INS-W_963,2021-05-25,afternoon,24.0,924.0,2021-05-25 11:59:59
INS-W_963,2021-05-25,evening,25.0,982.0,2021-05-25 17:59:59
INS-W_963,2021-05-25,morning,20.0,1018.0,2021-05-25 05:59:59
INS-W_963,2021-05-25,night,6.0,129.0,2021-05-25 23:59:59
INS-W_963,2021-05-26,afternoon,9.0,547.0,2021-05-26 11:59:59
INS-W_963,2021-05-26,evening,12.0,448.0,2021-05-26 17:59:59
INS-W_963,2021-05-26,morning,8.0,337.0,2021-05-26 05:59:59
INS-W_963,2021-05-26,night,3.0,38.0,2021-05-26 23:59:59
INS-W_963,2021-05-27,afternoon,12.0,663.0,2021-05-27 11:59:59
INS-W_963,2021-05-27,evening,11.0,557.0,2021-05-27 17:59:59
INS-W_963,2021-05-27,morning,7.0,336.0,2021-05-27 05:59:59
INS-W_963,2021-05-27,night,3.0,166.0,2021-05-27 23:59:59
INS-W_963,2021-05-28,afternoon,34.0,4537.0,2021-05-28 11:59:59
INS-W_963,2021-05-28,evening,27.0,1112.0,2021-05-28 17:59:59
INS-W_963,2021-05-28,morning,24.0,1076.0,2021-05-28 05:59:59
INS-W_963,2021-05-28,night,2.0,21.0,2021-05-28 23:59:59
INS-W_963,2021-05-29,afternoon,12.0,608.0,2021-05-29 11:59:59
INS-W_963,2021-05-29,evening,18.0,683.0,2021-05-29 17:59:59
INS-W_963,2021-05-29,morning,11.0,502.0,2021-05-29 05:59:59
INS-W_963,2021-05-29,night,4.0,65.0,2021-05-29 23:59:59
INS-W_963,2021-05-30,afternoon,21.0,1487.0,2021-05-30 11:59:59
INS-W_963,2021-05-30,evening,25.0,1096.0,2021-05-30 17:59:59
INS-W_963,2021-05-30,morning,18.0,3121.0,2021-05-30 05:59:59
INS-W_963,2021-05-30,night,2.0,54.0,2021-05-30 23:59:59
INS-W_963,2021-05-31,afternoon,17.0,712.0,2021-05-31 11:59:59
INS-W_963,2021-05-31,evening,16.0,882.0,2021-05-31 17:59:59
INS-W_963,2021-05-31,morning,9.0,428.0,2021-05-31 05:59:59
INS-W_963,2021-05-31,night,3.0,99.0,2021-05-31 23:59:59
INS-W_963,2021-06-01,afternoon,26.0,1571.0,2021-06-01 11:59:59
INS-W_963,2021-06-01,evening,25.0,1263.0,2021-06-01 17:59:59
INS-W_963,2021-06-01,morning,11.0,340.0,2021-06-01 05:59:59
INS-W_963,2021-06-01,night,4.0,198.0,2021-06-01 23:59:59
INS-W_963,2021-06-02,afternoon,15.0,672.0,2021-06-02 11:59:59
INS-W_963,2021-06-02,evening,19.0,791.0,2021-06-02 17:59:59
INS-W_963,2021-06-02,morning,18.0,1101.0,2021-06-02 05:59:59
INS-W_963,2021-06-02,night,2.0,70.0,2021-06-02 23:59:59
INS-W_963,2021-06-03,afternoon,48.0,2380.0,2021-06-03 11:59:59
INS-W_963,2021-06-03,evening,17.0,674.0,2021-06-03 17:59:59
INS-W_963,2021-06-03,morning,12.0,545.0,2021-06-03 05:59:59
INS-W_963,2021-06-03,night,2.0,19.0,2021-06-03 23:59:59
INS-W_963,2021-06-04,afternoon,20.0,1369.0,2021-06-04 11:59:59
INS-W_963,2021-06-04,evening,39.0,1457.0,2021-06-04 17:59:59
INS-W_963,2021-06-04,morning,30.0,2758.0,2021-06-04 05:59:59
INS-W_963,2021-06-04,night,3.0,104.0,2021-06-04 23:59:59
INS-W_963,2021-06-05,afternoon,12.0,575.0,2021-06-05 11:59:59
INS-W_963,2021-06-05,evening,8.0,517.0,2021-06-05 17:59:59
INS-W_963,2021-06-05,morning,18.0,679.0,2021-06-05 05:59:59
INS-W_963,2021-06-05,night,4.0,63.0,2021-06-05 23:59:59
INS-W_963,2021-06-06,afternoon,33.0,2047.0,2021-06-06 11:59:59
INS-W_963,2021-06-06,evening,8.0,479.0,2021-06-06 17:59:59
INS-W_963,2021-06-06,morning,14.0,1298.0,2021-06-06 05:59:59
INS-W_963,2021-06-06,night,2.0,23.0,2021-06-06 23:59:59
